Num_Acc;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep;
43073;7;7;1140;1;2;1;1;6;62;21, NORD (BOULEVARD DU);;;;930;
43074;7;11;2220;5;2;1;1;3;77;10, GRANDE RUE;;;;930;
43075;7;16;1130;1;2;3;1;3;62;SANS OBJET, FETES (PLACE;;;;930;
43076;7;22;925;1;2;1;1;2;62;86, RESISTANCE (AVENUE D;;;;930;
43077;7;24;1220;1;2;6;1;6;62;134, RESISTANCE (AVENUE;;;;930;
43078;7;25;2255;5;2;1;1;7;77;130, NEUILLY (RUE DE);;;;930;
43079;7;26;1000;1;2;1;1;3;77;SANS OBJET, ROSNY (AVENU;;;;930;
43080;7;26;1505;1;2;1;1;2;77;81, ROSNY (AVENUE DE);;;;930;
43081;7;28;2010;2;2;1;1;6;62;52, RESISTANCE (AVENUE D;;;;930;
43082;8;3;2300;5;2;2;1;3;77;SANS OBJET, OUTREBON (AV;;;;930;
43083;8;4;845;1;2;7;1;3;62;SANS OBJET, GENERAL DE G;;;;930;
43084;8;5;2350;5;2;1;1;3;77;INCONNU, CUGNOT (RUE);;;;930;
43085;8;10;1705;1;2;6;2;7;62;SAN OBJET, THIERS (ROND;;;;930;
43086;8;25;2125;5;2;1;2;3;77;162, GRANDE RUE;;;;930;
43087;9;11;1710;1;2;7;1;6;62;8, GENERAL DE GAULLE (PL;;;;930;
43088;9;14;2150;5;2;1;1;4;77;37 ROSNY (AVENUE DE);;;;930;
43089;9;18;945;1;2;1;1;6;62;66, RESISTANCE (AVENUE D;;;;930;
43090;9;18;2306;5;2;2;1;3;77;SANS OBJET, CARNOT (BOUL;;;;930;
43091;9;19;1745;1;2;1;1;3;77;133 bis, GRANDE RUE;;;;930;
43092;9;20;1035;1;2;1;1;6;62;SANS OBJET, GARE (COUR D;;;;930;
43093;9;25;1245;1;2;1;1;3;77;, FOSSE AUX BERGERS (RUE;;;;930;
43094;10;2;1925;1;2;1;1;7;77;32, ROSNY (AVENUE DE);;;;930;
43095;10;3;930;1;2;5;1;3;77;37, ANDRE (BOULEVARD);;;;930;
43096;10;7;25;5;2;1;2;3;62;08, RESISTANCE (AVENUE D;;;;930;
43097;10;8;725;2;2;9;2;3;77;13, LAENNEC (RUE) COTE P;;;;930;
43098;10;11;1020;1;2;1;1;6;77;74, NEUILLY (RUE DE);;;;930;
43099;10;11;1320;1;2;1;1;2;62;0, MIDI (BOULEVARD DU);;;;930;
43100;10;12;1200;1;2;1;1;6;62;150, THIERS (AVENUE);;;;930;
43101;10;18;935;1;2;2;1;1;62;75, OUEST (BOULEVARD DE;;;;930;
43102;10;23;2020;5;2;5;1;3;62;GARE (COUR DE LA);;;;930;
43103;11;1;200;5;2;1;1;6;77;52BIS fREDY (AVENUE DE);;;;930;
43104;11;3;820;1;2;3;8;7;62;0, LIVRY (AVENUE DE);;;;930;
43105;11;4;845;1;2;1;1;3;62;70b, OUEST (BOULEVARD DE;;;;930;
43106;11;4;820;1;2;1;2;6;77;xx, GRANDE RUE;;;;930;
43107;11;14;800;1;2;1;1;6;62;0, LIVRY (AVENUE DE);;;;930;
43108;11;20;805;1;2;2;1;6;77;xx, FOSSE AUX BERGERS (R;;;;930;
43109;11;24;950;1;2;3;2;3;62;0, AULNAY (BOULEVARD D');;;;930;
43110;11;25;1935;5;2;2;2;6;62;0, RESISTANCE (AVENUE DE;;;;930;
43111;11;27;720;2;2;1;2;6;77;41, OUTREBON (AVENUE);;;;930;
43112;11;28;850;1;2;1;1;3;62;23, RESISTANCE (AVENUE D;;;;930;
43113;12;5;1140;1;2;3;1;3;77;08, RAINCY (AVENUE DU);;;;930;
43114;12;10;2145;5;2;1;1;7;77;162 BIS, GRANDE RUE;;;;930;
43115;12;14;2235;5;2;3;5;3;77;24, MARIE (AVENUE);;;;930;
43116;12;22;1630;2;2;2;1;3;77;xx, ANDRE (BOULEVARD);;;;930;
43117;1;9;1145;1;2;1;8;6;64;149, PERI (BOULEVARD GAB;;;;930;
43118;1;9;1915;5;2;1;1;3;64;BREMENT (RUE DE);;;;930;
43119;1;13;1025;1;2;1;9;6;64;41, QUATRIEME ZOUAVES (R;;;;930;
43120;1;17;1310;1;2;1;1;3;64;55, REPUBLIQUE (AVENUE D;;;;930;
43121;1;22;2000;5;2;2;2;1;64;, DE GAULLE (AV DU GENER;;;;930;
43122;1;24;800;2;2;3;8;6;64;QUATRIEME ZOUAVES (RUE D;;;;930;
43123;1;27;1910;5;2;1;8;6;64;1, HOFFMANN (RUE PHILIBE;;;;930;
43124;1;30;1455;1;2;1;1;6;64;ALSACE-LORRAINE (BOULEVA;;;;930;
43125;2;20;2305;5;2;5;2;3;64;00, DE GAULLE (AV DU GEN;;;;930;
43126;2;24;2100;5;2;1;1;3;64;00, PERI (BOULEVARD GABR;;;;930;
43127;3;18;758;1;2;2;1;3;64;01, HOFFMANN (RUE PHILIB;;;;930;
43128;3;21;1600;1;2;2;1;6;64;131, LECLERC (RUE DU GEN;;;;930;
43129;3;25;1320;1;2;1;2;6;64;56, DE GAULLE (AV DU GEN;;;;930;
43130;4;5;1740;1;2;1;1;1;64;300, BOISSIERE (BOULEVAR;;;;930;
43131;4;15;1725;1;2;1;1;2;64;02, DOLET (RUE ETIENNE);;;;930;
43132;4;16;1950;2;2;1;7;2;64;00, ALSACE-LORRAINE (BOU;;;;930;
43133;4;25;1200;1;2;1;2;6;64;00, DE GAULLE (AV DU GEN;;;;930;
43134;4;30;725;1;2;1;1;6;64;22, REPUBLIQUE (AVENUE D;;;;930;
43135;4;30;1545;1;2;1;1;6;64;25 PIRON (RUE LUCIEN);;;;930;
43136;5;5;345;5;2;2;1;3;64;QUATRIEME ZOUAVES (RUE D;;;;930;
43137;3;10;820;1;2;1;1;6;64;6, TILLEULS (ALLEE DES);;;;930;
43138;3;21;1610;1;2;1;1;6;64;285, HUGO (RUE VICTOR);;;;930;
43139;3;24;1610;1;2;1;1;6;64;3, KENNEDY (AVENUE DU PR;;;;930;
43140;5;20;1255;1;2;1;2;2;64;ALSACE-LORRAINE (BOULEVA;;;;930;
43141;5;24;1600;1;1;8;2;6;64;DE GAULLE (AV DU GENERAL;;;;930;
43142;5;31;2210;5;2;2;1;1;64;, GAY LUSSAC (RUE);;;;930;
43143;6;6;715;1;2;2;1;3;64;PERI (BOULEVARD GABRIEL);;;;930;
43144;6;13;1905;1;2;1;1;4;64;00, DE GAULLE (AV DU GEN;;;;930;
43145;6;16;1605;1;2;1;1;2;64;37, PERI (BOULEVARD GABR;;;;930;
43146;6;21;1625;1;2;1;1;6;64;87, LAVOISIER (RUE);;;;930;
43147;6;22;1600;1;2;1;1;2;64;106, DE GAULLE (AV DU GE;;;;930;
43148;6;26;830;1;2;1;1;3;64;80, JAURES (AVENUE JEAN);;;;930;
43149;6;30;700;1;2;1;1;4;64;00, GUESDES (RUE JULES);;;;930;
43150;7;2;1340;1;2;1;1;6;64;00, DE GAULLE (AV DU GEN;;;;930;
43151;7;6;710;1;2;2;1;3;64;00, DEUX COMMUNES (RUE D;;;;930;
43152;7;9;1530;1;2;1;3;6;64;143, JAURES (AVENUE JEAN;;;;930;
43153;7;21;834;1;2;1;1;6;64;01, ALSACE-LORRAINE (BOU;;;;930;
43154;8;2;1945;1;2;1;2;6;64;8, REPUBLIQUE (AVENUE DE;;;;930;
43155;8;10;420;5;2;4;2;6;64;00, WALESA (AVENUE LECH);;;;930;
43156;8;15;1210;1;2;1;1;6;64;00, ALSACE-LORRAINE (BOU;;;;930;
43157;8;20;1200;1;2;1;1;6;64;00, PERI (BOULEVARD GABR;;;;930;
43158;8;20;1655;1;2;1;1;6;64;00, ROSNY 2 (CENTRE COMM;;;;930;
43159;9;3;1115;1;2;1;1;6;64;51, QUATRIEME ZOUAVES (R;;;;930;
43160;9;3;1745;1;2;1;1;6;64;102, LAVOISIER (RUE);;;;930;
43161;9;9;1230;1;2;1;1;6;64;00, LISBONNE (RUE DE);;;;930;
43162;10;1;450;5;2;1;1;2;64;00, DE GAULLE (AV DU GEN;;;;930;
43163;10;3;40;5;2;5;1;6;64;00, FAIDHERBE (ALLEE);;;;930;
43164;10;7;2015;5;2;2;1;3;64;00, DE GAULLE (AV DU GEN;;;;930;
43165;10;9;1740;1;2;1;1;6;64;ALSACE-LORRAINE (BOULEVA;;;;930;
43166;11;12;1600;1;2;3;1;6;64;00, WALESA (AVENUE LECH);;;;930;
43167;11;19;1555;1;2;1;8;3;64;5, FERRY (RUE JULES);;;;930;
43168;11;20;2125;5;2;1;1;3;64;00, BLUM (RUE LEON);;;;930;
43169;11;21;1745;2;2;9;1;3;64;00, FERRY (RUE JULES);;;;930;
43170;11;26;1240;1;2;1;2;6;64;02, REPUBLIQUE (AVENUE D;;;;930;
43171;12;3;2030;5;2;3;1;6;64;00, LAVOISIER (RUE);;;;930;
43172;12;9;1315;1;2;1;8;6;64;00, ROCHEBRUNE (RUE);;;;930;
43173;12;15;1325;1;2;2;8;6;64;20, WALESA (AVENUE LECH);;;;930;
43174;12;19;2200;5;2;0;1;1;64;00, BOISSIERE (BOULEVARD;;;;930;
43175;12;20;40;5;2;0;1;6;64;00, BOIS CHATEL (RUE DU);;;;930;
43176;12;28;350;5;2;0;6;6;64;00 PERI (BOULEVARD GABR;;;;930;
43177;1;2;1815;5;2;2;1;6;66;10, FRANCE ANATOLE (BOUL;;;;930;
43178;1;2;2325;5;2;1;1;2;66;CROIZAT AMBROISE RD 29 B;;;;930;
43179;1;3;1721;2;2;1;1;3;1;C.S.P. LA COURNEUVE - 01;;;;930;
43180;1;3;2230;5;2;1;1;3;66;133, WILSON (AVENUE DU P;;;;930;
43181;1;5;1335;1;2;1;1;6;66;"115, ""PERI GABRIEL, NR 2";;;;930;
43182;1;5;1432;1;2;8;1;6;66;GORKI MAXIME;;;;930;
43183;1;6;1040;1;2;3;1;6;66;MITERRAND FRANCOIS (AVEN;;;;930;
43184;1;10;840;1;2;1;1;1;66;2, FRANC MOISIN (AVENUE);;;;930;
43185;1;10;1700;1;2;1;1;6;66;11, FARADAY MICHAEL;;;;930;
43186;1;14;1230;1;2;1;1;6;66;47, FRANCE ANATOLE (BOUL;;;;930;
43187;1;16;1800;5;2;1;2;2;66;21/39, WILSON (AVENUE DU;;;;930;
43188;1;18;1245;1;1;1;1;3;66;"""LANDY RD 20, NR PAIRS 2";;;;930;
43189;1;18;1545;1;2;4;1;3;66;PORT;;;;930;
43190;1;19;545;5;2;1;2;5;66;CACHIN MARCEL (AVENUE);;;;930;
43191;1;25;1515;1;2;2;1;3;39;6-10, SEINE (QUAI DE );;;;930;
43192;1;27;1850;5;2;1;1;3;66;110, CROIZAT AMBROISE RD;;;;930;
43193;1;28;950;1;2;1;1;3;66;48, DIX NEUF MARS 1962;;;;930;
43194;1;29;634;5;2;3;2;6;66;CHEMINOTS;;;;930;
43195;1;30;1700;1;1;2;1;3;66;SEMAT ROGER;;;;930;
43196;1;31;1630;1;2;1;1;6;66;6, JEANNE D'ARC;;;;930;
43197;1;31;1930;5;2;1;1;6;66;"192, ""LANDY RD 20, NR IM";;;;930;
43198;2;3;1640;1;2;1;1;6;66;ELUARD PAUL NR 2 A 36 ET;;;;930;
43199;2;4;1745;2;2;1;1;3;66;72, CROISAT AMBROISE RD;;;;930;
43200;2;4;1915;5;2;1;1;6;66;ELUARD PAUL NR 2 A 36 ET;;;;930;
43201;2;5;905;1;2;1;1;3;66;LIBERATION RD14 (BOULEVA;;;;930;
43202;2;7;1920;5;2;4;1;3;66;FAURE FELIX (BOULEVARD);;;;930;
43203;2;7;2050;5;2;3;1;3;66;AUBERT;;;;930;
43204;2;9;305;5;2;1;1;5;66;GORKI MAXIME;;;;930;
43205;2;9;1030;1;2;1;1;6;39;CHATELIER (QUAI DU );;;;930;
43206;2;10;1440;1;2;1;1;3;66;15, SAINT JUST (ALLEE);;;;930;
43207;2;10;1900;5;2;9;1;3;66;1, PRESSENCE FRANCIS (AV;;;;930;
43208;2;11;1450;1;2;4;2;6;66;LENINE (AVENUE) NR 2 A 2;;;;930;
43209;2;14;915;1;2;1;2;6;39;10, PAUL MARCEL (BOULEVA;;;;930;
43210;2;14;845;1;2;3;2;3;66;COMPIEGNE;;;;930;
43211;2;15;2220;5;2;9;1;2;66;47, FRANCE ANATOLE ENTRE;;;;930;
43212;2;17;1845;5;2;1;1;6;66;18, KOMAROV VLADIMIR;;;;930;
43213;3;1;140;5;2;7;1;3;66;PARIS (PORTE);;;;930;
43214;3;3;630;5;2;1;2;2;66;CROIZAT AMBROISE RD 29 B;;;;930;
43215;3;3;1200;1;2;1;2;2;66;186, WILSON (AVENUE DU P;;;;930;
43216;3;7;2200;5;2;1;1;6;66;15, ORNANO (BOULEVARD);;;;930;
43217;3;8;530;5;2;1;1;3;66;380, WILSON (AVENUE DU P;;;;930;
43218;3;8;2200;5;2;1;1;5;66;COLONEL FABIEN (AVENUE);;;;930;
43219;3;8;1340;1;2;1;1;6;66;"""STALINGRAD (AVENUE), NR";;;;930;
43220;3;10;1130;1;2;2;1;3;66;STADE DE FRANCE (AVENUE;;;;930;
43221;3;12;915;1;1;1;1;2;66;FRANCE ANATOLE (BOULEVAR;;;;930;
43222;3;12;1940;5;2;1;1;2;66;"""STRASBOURG, NR 1 A 71 E";;;;930;
43223;3;14;410;4;2;1;1;6;66;"""LANDY RD 20, NR IMPAIRS";;;;930;
43224;3;14;1530;1;2;1;1;3;66;206, FRANCE ANATOLE (BOU;;;;930;
43225;3;16;1545;1;2;1;1;6;66;15, RIMET JULES;;;;930;
43226;3;16;2045;5;2;3;1;6;66;GENIN;;;;930;
43227;3;18;1050;1;2;1;1;3;66;LENINE (AVENUE) NR 28 A;;;;930;
43228;3;19;1115;1;2;1;1;6;66;113, WILSON (AVENUE DU P;;;;930;
43229;3;20;1520;1;2;2;1;6;66;PHILIPPE GASTON;;;;930;
43230;3;21;855;1;2;1;2;2;66;39, FRANCE ANATOLE (BOUL;;;;930;
43231;3;22;915;1;2;1;8;6;66;"32-38, ""GUESDE JULES (BD";;;;930;
43232;3;25;1700;1;2;1;2;6;66;196, WILSON (AVENUE DU P;;;;930;
43233;3;29;1530;1;2;2;1;3;66;WILSON (AVENUE DU PRESID;;;;930;
43234;3;29;1545;1;2;1;1;6;66;13, TIMBAUD JEAN PIERRE;;;;930;
43235;3;30;1430;1;2;1;1;6;66;GORKI MAXIME;;;;930;
43236;4;2;1945;2;2;1;1;6;66;9, BASILIQUE (PROMENADE);;;;930;
43237;4;6;1205;1;2;1;1;2;66;164, WILSON (AVENUE DU P;;;;930;
43238;4;8;1000;1;2;1;1;3;66;ELUARD PAUL - AUTRES;;;;930;
43239;4;8;1900;1;2;4;1;6;66;01, PLEYEL;;;;930;
43240;4;9;1820;1;2;1;1;2;66;"""BARBUSSE HENRI, NR 2 A";;;;930;
43241;4;10;1055;1;2;1;1;6;66;"144, ""PERI GABRIEL, NR 1";;;;930;
43242;4;11;700;2;2;4;1;3;66;FRANCE ANATOLE (BOULEVAR;;;;930;
43243;4;14;1930;1;2;1;1;3;66;CASANOVA DANIELLE NR 2 A;;;;930;
43244;4;17;1410;1;2;1;1;3;66;212, WILSON (AVENUE DU P;;;;930;
43245;4;18;1145;1;2;1;1;6;66;156, WILSON (AVENUE DU P;;;;930;
43246;4;18;1715;1;2;3;1;3;66;11, COLONEL FABIEN (AVEN;;;;930;
43247;4;20;1300;1;2;1;1;2;66;MARVILLE (CHEMIN);;;;930;
43248;4;22;1300;1;2;1;1;6;66;MONMOUSSEAU GASTON;;;;930;
43249;4;22;1300;1;2;1;1;3;66;143-147, FRANCE ANATOLE;;;;930;
43250;4;23;1900;1;2;1;1;2;66;30, COLONEL FABIEN (AVEN;;;;930;
43251;4;26;2345;5;2;6;1;6;66;COKERIE;;;;930;
43252;4;29;1650;1;2;1;2;2;66;"""STALINGRAND (AV), NR 2-";;;;930;
43253;4;30;1015;1;2;1;1;2;66;108, WILSON (AVENUE DU P;;;;930;
43254;5;3;1945;1;2;1;1;6;66;115, CASANOVA DANIELLE N;;;;930;
43255;5;5;1849;1;2;1;1;6;66;30, LEGION D'HONNEUR;;;;930;
43256;5;5;1920;1;2;1;1;6;66;40, ROLLAND ROMAIN (AVEN;;;;930;
43257;5;9;2155;5;2;1;1;2;66;"""STALINGRAND (AV), NR 2-";;;;930;
43258;5;12;1550;1;2;2;2;3;66;AMPERE;;;;930;
43259;5;12;2115;5;2;3;8;1;66;"""PERI GABRIEL, NR 116 A";;;;930;
43260;5;13;1125;1;2;3;1;6;66;PROUDHON;;;;930;
43261;5;13;1730;1;2;1;2;6;66;ROLLAND ROMAIN (AVENUE);;;;930;
43262;5;13;1730;1;2;1;1;2;66;120, CASANOVA DANIELLE N;;;;930;
43263;5;13;1745;1;2;1;1;1;66;LE ROY DES BARRES;;;;930;
43264;5;14;1807;1;2;1;1;6;66;2, ELUARD PAUL NR 2 A 36;;;;930;
43265;5;15;2250;5;2;2;1;3;66;LEniNE (AVENUE) NR 28 A;;;;930;
43266;5;16;950;1;2;3;1;6;66;MONJARDIN;;;;930;
43267;5;17;850;1;2;1;1;1;66;FRANCE ANATOLE ENTREE A8;;;;930;
43268;5;18;1945;1;2;1;1;4;66;177, WILSON (AVENUE DU P;;;;930;
43269;5;23;1320;1;2;1;1;3;66;CHAUMETTES;;;;930;
43270;5;26;2020;1;2;1;2;3;66;COURNEUVE (ROUTE);;;;930;
43271;5;28;1650;1;2;2;2;3;66;WILSON (AVENUE DU PRESID;;;;930;
43272;5;29;1115;1;2;2;1;5;66;LENINE (AVENUE) NR 28 A;;;;930;
43273;5;30;530;2;2;2;1;3;66;FINOT DOCTEUR;;;;930;
43274;6;4;1615;1;2;1;2;6;39;MARINE (QUAI DE LA );;;;930;
43275;6;4;1735;1;2;1;2;2;66;CROIZAT AMBROISE RD 29 B;;;;930;
43276;6;4;1740;1;2;1;1;6;66;32, COMMUNE DE PARIS (BO;;;;930;
43277;6;6;1725;1;2;1;1;2;66;CARNOT (BOULEVARD);;;;930;
43278;6;9;635;2;2;2;2;1;66;96, WILSON (AVENUE DU PR;;;;930;
43279;6;9;1630;1;2;1;2;6;66;COMMUNE DE PARIS (BOULEV;;;;930;
43280;6;11;2130;5;2;1;1;1;66;LENINE (AVENUE) NR 28 A;;;;930;
43281;6;11;2350;5;2;1;1;7;66;26, LEGION D'HONNEUR;;;;930;
43282;6;13;45;5;2;1;1;6;66;"""STRASBOURG, NR 1 A 71 E";;;;930;
43283;6;13;1145;1;2;1;1;3;66;380, WILSON (AVENUE DU P;;;;930;
43284;6;13;1510;1;2;1;1;3;66;COURNEUVE (ROUTE);;;;930;
43285;6;14;1500;1;2;2;1;3;66;STADE DE FRANCE (AVENUE;;;;930;
43286;6;15;2030;1;2;2;1;7;66;LIBERATION RD14 (BOULEVA;;;;930;
43287;6;18;1935;1;2;1;1;6;66;COURNEUVE (ROUTE);;;;930;
43288;6;20;2000;1;2;2;1;3;66;ROLLAND ROMAIN (AVENUE);;;;930;
43289;6;26;245;3;2;1;1;6;66;4, MONTMORENCY;;;;930;
43290;6;26;820;1;1;1;1;7;66;POULBOT FRANCISQUE;;;;930;
43291;6;26;1745;1;2;1;1;1;66;LIBERATION RD14 (BOULEVA;;;;930;
43292;7;1;930;1;2;1;1;3;66;20, ARTS ET METIERS (AVE;;;;930;
43293;7;2;900;1;2;1;1;3;66;EL OUAFI HAMED BOUGERA;;;;930;
43294;7;3;1545;1;2;4;1;6;66;GENERAL DE GAULLE;;;;930;
43295;7;4;1830;1;2;3;8;3;66;MOULIN JEAN (AVE) NR 10;;;;930;
43296;7;9;1745;1;2;1;3;3;66;4, STADE DE FRANCE (AVEN;;;;930;
43297;7;10;2255;5;2;1;1;5;66;CASANOVA DANIELLE NR 52-;;;;930;
43298;7;16;1700;1;2;1;1;6;66;226, WILSON (AVENUE DU P;;;;930;
43299;7;21;2140;5;2;1;1;1;66;MOULIN JEAN (AVE) NR 10;;;;930;
43300;7;22;2040;1;2;4;1;2;39;SEINE (QUAI DE );;;;930;
43301;7;26;2100;1;2;1;1;6;66;140, CASANOVA DANIELLE N;;;;930;
43302;7;22;2040;5;2;1;1;3;66;LENINE (AVENUE) NR 28 A;;;;930;
43303;7;31;1130;1;2;1;1;6;66;42, LIBERATION RD14 (BOU;;;;930;
43304;8;4;1900;2;2;1;1;3;66;29, FRANCE ANATOLE (BOUL;;;;930;
43305;8;5;1610;1;2;1;1;3;66;SEMAT ROGER;;;;930;
43306;8;12;1315;1;2;1;8;2;66;SAINT OUEN (QUAI DE );;;;930;
43307;8;12;2040;1;2;1;1;2;66;182, WILSON (AVENUE DU P;;;;930;
43308;8;14;1055;1;2;1;1;6;66;2, FAURE FELIX (BOULEVAR;;;;930;
43309;8;22;2245;5;2;1;2;6;66;21, FERME;;;;930;
43310;8;23;1704;1;2;1;1;3;66;FAURE FELIX (BOULEVARD);;;;930;
43311;8;24;250;5;2;2;1;6;66;DESNOS ROBERT;;;;930;
43312;8;25;1700;1;2;1;2;2;66;SAULNIER JULES;;;;930;
43313;8;26;1920;1;2;5;2;3;66;FORT DE LA BRICHE;;;;930;
43314;8;28;2015;1;2;1;1;6;66;MICHELS CHARLES;;;;930;
43315;8;31;430;3;2;1;9;6;66;BRICHE NR 2 A 38;;;;930;
43316;9;4;600;3;2;1;1;6;66;MICHELS CHARLES;;;;930;
43317;9;4;1740;1;2;1;1;3;66;"01, ""PERI GABRIEL, NR 2";;;;930;
43318;9;6;1820;1;2;1;1;6;66;MICHELS CHARLES;;;;930;
43319;9;7;1710;1;2;1;1;2;66;FRANCE ANATOLE (BOULEVAR;;;;930;
43320;9;8;635;2;2;2;1;3;66;"78, ""LANDY RD 20, NR IMP";;;;930;
43321;9;10;1110;1;2;1;1;1;66;73, HUGUES CLOVIS;;;;930;
43322;9;6;1730;1;2;1;1;6;66;"94, ""PERI GABRIEL, NR 2";;;;930;
43323;9;12;1420;1;2;1;1;4;66;39/41, FRANCE ANATOLE EN;;;;930;
43324;9;16;1220;1;2;1;1;6;66;"10, ""SEMBAT MARCEL (BD),";;;;930;
43325;9;16;1730;1;2;1;1;2;66;CREVECOEUR (CHEMIN);;;;930;
43326;9;19;1705;1;2;1;1;6;66;38, L'encyclop?die ( rue;;;;930;
43327;9;21;530;5;2;1;2;6;66;PINEL;;;;930;
43328;9;21;1620;1;2;1;1;3;66;34, PROUDHON;;;;930;
43329;9;22;945;1;2;1;1;2;66;LIBERATION RD14 (BOULEVA;;;;930;
43330;9;22;1810;1;2;1;1;1;39;MECHIN;;;;930;
43331;9;25;910;1;2;1;1;3;66;27, RU DE MONTFORT (CHEM;;;;930;
43332;9;25;1800;1;2;9;1;6;66;18, METALLURGIE (AVENUE);;;;930;
43333;9;25;1920;5;2;1;1;5;66;FORT DE LA BRICHE;;;;930;
43334;9;26;1600;1;2;1;1;1;66;FRANCE ANATOLE (BOULEVAR;;;;930;
43335;9;27;1750;1;2;9;1;6;66;20, LIBERATION RD14 (BOU;;;;930;
43336;9;29;1500;1;2;1;1;6;66;"73, ""LANDY RD 20, NR IMP";;;;930;
43337;9;29;1750;1;2;2;1;3;66;6, VIEILLE MER;;;;930;
43338;9;30;1540;1;2;1;1;3;39;3, CHATELIER (QUAI DU );;;;930;
43339;9;30;1855;1;2;2;1;6;66;STADE DE FRANCE (AVENUE;;;;930;
43340;10;2;2000;5;2;1;1;6;66;STADE DE FRANCE (AVENUE;;;;930;
43341;10;5;700;4;2;2;1;3;66;"""LANDY RD 20, NR PAIRS 2";;;;930;
43342;10;6;1340;1;2;1;1;6;66;20, STALINGRAND (AV), N;;;;930;
43343;10;6;1930;5;2;2;2;3;66;LENINE (AVENUE) NR 2 A 2;;;;930;
43344;10;7;800;1;2;1;8;3;66;175, FRANCE ANATOLE (BOU;;;;930;
43345;10;7;1100;1;2;1;2;6;66;68, CASANOVA DANIELLE NR;;;;930;
43346;10;7;825;1;2;3;1;4;66;70, FRANCE ANATOLE (BOUL;;;;930;
43347;10;9;900;1;2;1;1;5;66;CROIZAT AMBROISE RD 29 B;;;;930;
43348;10;10;1614;1;2;1;1;1;66;156, WILSON (AVENUE DU P;;;;930;
43349;10;10;1945;5;2;1;1;6;66;7, JAMIN;;;;930;
43350;10;12;1935;5;2;1;2;2;66;LAMAZE DOCTEUR;;;;930;
43351;10;14;1020;1;2;3;1;3;66;CASANOVA DANIELLE NR 52-;;;;930;
43352;10;15;1345;1;2;1;2;3;66;FRANCE ANATOLE (BOULEVAR;;;;930;
43353;10;22;1630;1;2;1;1;2;66;165, FRANCE ANATOLE (BOU;;;;930;
43354;10;24;1145;1;2;2;1;3;66;AUBERVILLIERS (CHEMIN);;;;930;
43355;10;29;1235;5;2;1;1;2;66;6, CAQUET (PLACE);;;;930;
43356;10;30;1220;1;1;1;1;6;66;260-264, WILSON (AVENUE;;;;930;
43357;10;31;800;1;1;4;1;3;66;, LIBERATION RD14 (BOULE;;;;930;
43358;11;1;1145;1;2;1;1;6;66;57, LIBERATION RD14 (BOU;;;;930;
43359;11;2;1730;5;2;5;1;6;66;VAILLANT COUTURIER PAUL;;;;930;
43360;10;31;2040;5;2;1;1;1;66;CROIZAT AMBROISE RD 29 B;;;;930;
43361;11;3;2100;5;2;6;3;3;66;"""LANDY RD 20, NR IMPAIRS";;;;930;
43362;11;4;1400;1;2;1;1;6;66;380, WILSON (AVENUE DU P;;;;930;
43363;11;4;1150;1;2;1;1;3;66;1-1 BIS 3, COLONEL FABIE;;;;930;
43364;11;5;1035;1;2;1;1;6;66;120, CROIZAT AMBROISE RD;;;;930;
43365;11;5;1745;5;2;1;1;3;66;07, FORT DE LA BRICHE;;;;930;
43366;11;7;1900;4;2;1;1;6;66;SAINT OUEN (QUAI DE );;;;930;
43367;11;7;2040;4;2;1;1;2;66;CITE FLOREAL;;;;930;
43368;11;10;1605;1;2;1;1;3;66;31, FRANCE ANATOLE ENTRE;;;;930;
43369;11;11;1235;1;2;1;1;6;39;EPINAY (AVENUE DU PONT D;;;;930;
43370;11;11;1345;1;2;5;1;3;66;WILSON (AVENUE DU PRESID;;;;930;
43371;11;13;740;1;2;1;1;4;39;SEINE (QUAI DE );;;;930;
43372;11;14;930;1;2;1;2;6;66;117, MICHELS CHARLES;;;;930;
43373;11;14;1400;1;2;5;2;2;66;LENINE (AVENUE) NR 2 A 2;;;;930;
43374;11;16;350;5;2;2;1;3;66;WILSON (AVENUE DU PRESID;;;;930;
43375;11;19;1100;1;2;1;1;3;66;WILSON (AVENUE DU PRESID;;;;930;
43376;11;19;1300;1;2;2;1;6;66;"40, ""BARBUSSE HENRI, NR";;;;930;
43377;11;20;735;5;2;1;8;3;66;"53, ""STALINGRAND (AV), N";;;;930;
43378;11;21;800;1;2;1;8;3;66;43, LIBERATION RD14 (BOU;;;;930;
43379;11;21;1230;1;2;1;1;6;66;"""STALINGRAD (AVENUE), NR";;;;930;
43380;11;22;1310;1;2;1;9;4;66;CROIZAT AMBROISE RD 29 B;;;;930;
43381;11;23;1520;1;2;1;1;6;66;7, BRICHE NR 2 A 38;;;;930;
43382;11;28;550;5;2;1;1;2;66;MICHELS CHARLES;;;;930;
43383;11;30;1545;1;2;1;1;3;66;"""LANDY RD 20, NR IMPAIRS";;;;930;
43384;11;29;1920;5;2;2;1;3;66;BRICHE NR 69 A 77;;;;930;
43385;12;1;2050;5;2;2;2;3;66;67, ORNANO (BOULEVARD);;;;930;
43386;12;2;550;3;2;1;8;2;66;33, FRANCE ANATOLE ENTRE;;;;930;
43387;12;7;1430;1;2;0;2;2;66;70, CROIZAT AMBROISE RD;;;;930;
43388;12;8;640;5;2;1;8;6;66;ROLLAND ROMAIN (AVENUE);;;;930;
